id;date_releve;humidity;dewpoint;pressure;windspeed;visibility;cloudcover;windgust;uvindex;precipintensity;precipintensitymax;temperaturehigh;temperaturelow;temperaturehighoffset2;temperaturelowoffset2;temperature;origine
373;28/11/2019;82;7.8;1004.87;5.32;10.63;79;12.88;1.36;0.2;0.62;13.48;8.24;15.48;10.24;10.86;DSK
608;29/11/2019;83;6.91;1014.65;3.33;11.7;65;10.22;1.29;0.11;0.41;13.12;4.29;15.12;6.29;8.705;DSK
918;30/11/2019;83;4.42;1017.92;3.63;11.72;71;10.65;1.24;0.17;0.81;10.95;5.52;12.95;7.52;8.235;DSK
372;01/12/2019;85;4.73;1015.6;3.69;10.87;83;9.21;1.1;0.36;1.2;9.63;3.75;11.63;5.75;6.69;DSK
988;02/12/2019;81;2.57;1023.76;3.86;12.3;49;9.67;1.21;0.01;0.09;9;1.2;11;3.2;5.1;DSK
188;03/12/2019;80;0.86;1024.83;3;12.13;28;8.48;1.19;0;0.02;8.72;0.24;10.72;2.24;4.48;DSK
856;04/12/2019;79;0.18;1019.51;2.69;11.28;50;7.03;1.07;0.03;0.07;8.69;1.09;10.69;3.09;4.89;DSK
268;05/12/2019;79;0.83;1022.62;2.31;10.46;62;6.11;1.05;0.01;0.08;9.11;2.33;11.11;4.33;5.72;DSK
74;06/12/2019;83;3.82;1020.31;4.02;10.94;69;10.21;1.02;0.09;0.34;11.51;6.01;13.51;8.01;8.76;DSK
256;07/12/2019;84;6.35;1020.02;3.28;11.91;68;9.81;1.02;0.03;0.1;12.74;6.91;14.74;8.91;9.825;DSK
55;08/12/2019;82;6.83;1015.95;5.58;11.73;72;14.14;1.29;0.18;0.94;13.68;7.48;15.68;9.48;10.58;DSK
309;09/12/2019;77;4.78;1015.9;7.64;10.6;70;18.67;1;0.2;0.63;10.99;2.73;12.99;4.73;6.86;DSK
682;10/12/2019;76;1.78;1024.03;4.64;12.52;54;14.01;1.05;0.05;0.26;10.43;3.67;12.43;5.67;7.05;DSK
712;11/12/2019;78;2.53;1014.35;4.45;11.28;82;13.25;1.05;0.26;1.02;9.18;3.85;11.18;5.85;6.515;DSK
338;12/12/2019;82;3.6;1003.91;5.76;10.92;75;15.71;0.98;0.38;1.75;9.67;6.1;11.67;8.1;7.885;DSK
960;13/12/2019;80;5.74;992.84;8.67;9.65;84;21.88;1;0.67;2.11;11.18;7.87;13.18;9.87;9.525;DSK
699;14/12/2019;79;7.03;1003.57;6.86;11.43;76;19.65;1.02;0.21;0.89;13.3;7.64;15.3;9.64;10.47;DSK
106;15/12/2019;81;6.9;1007.61;4.95;12.07;71;14.41;1;0.13;0.58;13.39;8.08;15.39;10.08;10.735;DSK
675;16/12/2019;82;7.55;1005.8;4.63;12.5;90;14.41;0.98;0.13;0.46;13.92;9.69;15.92;11.69;11.805;DSK
87;17/12/2019;79;8.12;1005.42;4.98;12.53;88;14.81;0.88;0.1;0.49;14.44;7.84;16.44;9.84;11.14;DSK
455;18/12/2019;84;8.01;1013.6;4.4;12.43;68;13.72;0.98;0.07;0.4;14.37;9.54;16.37;11.54;11.955;DSK
200;19/12/2019;78;8.45;1007.08;6.26;12.38;78;16.68;0.98;0.16;0.62;15.13;10.19;17.13;12.19;12.66;DSK
1158;20/12/2019;82;7.85;993.46;6.29;11.43;83;18.99;0.93;0.71;2.81;13.06;7.08;15.06;9.08;10.07;DSK
512;21/12/2019;83;6.72;991.72;5.68;11.9;74;16.81;0.95;0.43;2.19;12.71;8.3;14.71;10.3;10.505;DSK
1052;22/12/2019;78;6.01;996.1;8.22;11.83;77;21.14;0.86;0.34;1.16;11.62;7.67;13.62;9.67;9.645;DSK
566;23/12/2019;76;5.07;1015.7;6.07;12.26;69;16.32;0.98;0.13;0.51;11.73;7.19;13.73;9.19;9.46;DSK
171;24/12/2019;80;7.3;1018.7;5.4;12.36;74;13.8;0.98;0.11;0.49;14.39;6.96;16.39;8.96;10.675;DSK
90;25/12/2019;79;5.25;1023.42;3.33;12.45;51;10.35;1.02;0.02;0.07;12.59;4.19;14.59;6.19;8.39;DSK
403;26/12/2019;80;4.47;1024.12;4.26;12.43;71;12.73;0.95;0.06;0.31;11.87;6.9;13.87;8.9;9.385;DSK
332;27/12/2019;83;6.35;1028.55;3.76;12.32;73;11.53;0.95;0.13;0.59;12.19;5.19;14.19;7.19;8.69;DSK
29;28/12/2019;81;3.87;1034.12;2.97;12.44;67;7.08;1;0;0.01;10.37;1.35;12.37;3.35;5.86;DSK
13;29/12/2019;80;0.67;1034.16;2.35;11.44;65;5.69;1;0;0.01;8.38;0.52;10.38;2.52;4.45;DSK
1065;30/12/2019;76;-0.01;1032.84;2.07;11.42;27;4.23;1;0;0.01;9.91;0.91;11.91;2.91;5.41;DSK
231;31/12/2019;81;1.11;1032.19;2.09;10.92;47;4.63;1;0.01;0.04;9.17;2.08;11.17;4.08;5.625;DSK
940;01/01/2020;85;2.59;1031.4;2.22;9.99;65;5.09;1;0.02;0.08;8.72;3.29;10.72;5.29;6.005;DSK
509;02/01/2020;84;3.77;1028.63;3.19;11.61;77;8.62;0.98;0.02;0.07;10.16;5.23;12.16;7.23;7.695;DSK
54;03/01/2020;83;5.36;1028.03;4.09;12.27;88;11.18;1;0.04;0.16;11.72;4.61;13.72;6.61;8.165;DSK
915;04/01/2020;80;3.71;1033.95;3.33;12.54;61;8.33;1;0.01;0.05;10.69;2.77;12.69;4.77;6.73;DSK
846;05/01/2020;77;1.72;1033.66;2.65;12.28;44;6.75;1.07;0;0.01;10.05;0.82;12.05;2.82;5.435;DSK
148;06/01/2020;80;1.58;1028.5;3.01;11.82;35;8.93;1;0.01;0.1;10.47;3.87;12.47;5.87;7.17;DSK
1164;07/01/2020;85;5.15;1029.18;3.31;11.46;85;9.42;1;0.02;0.08;11.61;6.64;13.61;8.64;9.125;DSK
174;08/01/2020;85;6.89;1028.51;3.2;11.72;77;8.39;1;0.03;0.12;13.01;7.51;15.01;9.51;10.26;DSK
285;09/01/2020;79;6.14;1021.36;5.13;12.41;68;13.27;1.07;0.14;0.62;13.75;7.06;15.75;9.06;10.405;DSK
393;10/01/2020;79;4.75;1025.18;4.17;12.93;76;12.33;1;0.1;0.48;10.77;3.1;12.77;5.1;6.935;DSK
447;11/01/2020;78;2.25;1031.4;3.19;12.77;57;7.35;1.14;0;0.01;10.56;2.24;12.56;4.24;6.4;DSK
491;12/01/2020;78;2.09;1028.2;3.53;12.9;56;8.61;1.29;0.02;0.09;10.76;3.53;12.76;5.53;7.145;DSK
1061;13/01/2020;79;3.16;1020.6;4.35;12.28;77;12.58;1.07;0.06;0.31;11.68;6.17;13.68;8.17;8.925;DSK
864;14/01/2020;74;4.54;1014.36;6.65;12.64;78;14.88;1.1;0.16;0.4;13.02;7.07;15.02;9.07;10.045;DSK
72;15/01/2020;74;4.94;1018.01;5.58;12.78;61;14.86;1.1;0.09;0.43;13.41;4.84;15.41;6.84;9.125;DSK
739;16/01/2020;77;5.18;1022.59;4.6;12.49;48;12.97;1.05;0.05;0.3;14.37;7.21;16.37;9.21;10.79;DSK
375;17/01/2020;80;5.23;1022.49;5.04;12.21;71;14.24;1.05;0.25;1.34;11.11;3.26;13.11;5.26;7.185;DSK
280;18/01/2020;77;1.95;1027.39;3.52;12.78;59;11.04;1;0.02;0.16;9.9;1.72;11.9;3.72;5.81;DSK
690;19/01/2020;72;-0.31;1033.91;4.75;12.66;59;11.73;1;0.01;0.07;8.35;1.6;10.35;3.6;4.975;DSK
228;20/01/2020;69;-1.19;1039.9;4.77;12.63;46;11.74;1;0.03;0.1;7.93;0.92;9.93;2.92;4.425;DSK
198;21/01/2020;73;-0.47;1037.74;3.7;12.4;50;9.36;1;0.09;0.22;8.53;1.74;10.53;3.74;5.135;DSK
319;22/01/2020;75;0.5;1031.9;4.13;11.47;52;10.58;1.02;0.11;0.36;8.92;2.84;10.92;4.84;5.88;DSK
1146;23/01/2020;77;1.48;1026.42;4.12;11.81;65;10.07;1.02;0.06;0.19;9.64;2.61;11.64;4.61;6.125;DSK
470;24/01/2020;83;2.6;1023.04;2.62;10.8;66;6.36;1.05;0.06;0.17;10.07;2.88;12.07;4.88;6.475;DSK
344;25/01/2020;84;3.78;1020.06;2.53;11.32;73;6.05;1.21;0.02;0.09;11.52;4.32;13.52;6.32;7.92;DSK
1134;26/01/2020;86;5.11;1018.24;3.33;11.2;81;9.81;1.21;0.1;0.51;11.49;5.16;13.49;7.16;8.325;DSK
1171;27/01/2020;84;5.33;1013.03;5.05;11.98;82;13.07;1.24;0.3;1.04;10.87;5.91;12.87;7.91;8.39;DSK
501;28/01/2020;78;4.31;1009.91;7.09;12.1;83;17.78;1.12;0.26;0.75;10.53;5.64;12.53;7.64;8.085;DSK
853;29/01/2020;78;4.24;1016.66;4.41;12.63;74;12.85;1.29;0.05;0.21;11.87;4.94;13.87;6.94;8.405;DSK
624;30/01/2020;85;6.73;1015.55;4.33;11.76;88;11.07;1.43;0.2;0.75;13.16;9.13;15.16;11.13;11.145;DSK
635;31/01/2020;87;9.47;1016.69;4.08;11.94;81;10.05;1.5;0.07;0.44;14.96;8.78;16.96;10.78;11.87;DSK
702;01/02/2020;86;9.04;1015.74;4.95;12.1;74;13.56;1.43;0.23;1.21;14.35;9.24;16.35;11.24;11.795;DSK
1121;02/02/2020;85;9.99;1019.09;5.2;11.98;83;13.76;1.55;0.26;0.97;16.34;10.46;18.34;12.46;13.4;DSK
299;03/02/2020;79;8.8;1021.18;4.87;12.32;72;13.34;1.55;0.16;0.74;16.85;6.91;18.85;8.91;11.88;DSK
361;04/02/2020;71;3.37;1024.36;6.86;12.59;58;18;1.43;0.12;0.69;11.14;3.74;13.14;5.74;7.44;DSK
831;05/02/2020;69;0.83;1032.83;3.57;12.81;45;10.44;1.55;0.01;0.03;11.08;0.49;13.08;2.49;5.785;DSK
474;06/02/2020;66;-1.2;1028.72;3.31;12.84;37;8.96;1.69;0;0.01;11.6;1.49;13.6;3.49;6.545;DSK
555;07/02/2020;72;1.4;1023.65;3.41;12.7;42;8.53;1.74;0.01;0.04;12.76;4.51;14.76;6.51;8.635;DSK
949;08/02/2020;77;4.11;1023.05;3.55;12.53;70;9.47;1.67;0.06;0.35;12.91;5.55;14.91;7.55;9.23;DSK
1004;09/02/2020;78;6.04;1019.31;7.44;12.46;81;17.73;1.88;0.1;0.49;14.18;9.26;16.18;11.26;11.72;DSK
204;10/02/2020;74;6.81;1016.3;8.94;12.39;82;20.48;2.17;0.17;0.52;14.42;8.1;16.42;10.1;11.26;DSK
425;11/02/2020;72;4.28;1019.27;7.21;12.59;75;18.17;2.1;0.12;0.46;11.87;4.25;13.87;6.25;8.06;DSK
40;12/02/2020;73;2.42;1022.23;4.14;12.79;66;10.68;1.93;0.04;0.17;11.68;3.78;13.68;5.78;7.73;DSK
686;13/02/2020;76;4.26;1013.94;6.74;12.49;77;17.75;1.6;0.22;0.92;12.66;6.49;14.66;8.49;9.575;DSK
685;14/02/2020;76;5.29;1022.72;4.12;13.33;61;12.8;2.24;0.01;0.09;13.61;4.51;15.61;6.51;9.06;DSK
1025;15/02/2020;76;5.07;1021.85;4.93;12.66;55;12.89;2.31;0.03;0.17;15.13;8.95;17.13;10.95;12.04;DSK
883;16/02/2020;73;7.04;1016.94;7.46;12.56;85;16.81;2.14;0.18;0.74;16.57;8.17;18.57;10.17;12.37;DSK
869;17/02/2020;80;6.26;1022;5.56;12.37;75;13.87;1.98;0.18;0.66;12.26;4.47;14.26;6.47;8.365;DSK
1114;18/02/2020;74;3.26;1028.91;4.99;12.87;52;11.52;2.17;0.04;0.19;11.93;5.06;13.93;7.06;8.495;DSK
297;19/02/2020;75;3.81;1026.84;4.92;13.19;65;12.54;2.24;0.08;0.38;12.01;4.71;14.01;6.71;8.36;DSK
485;20/02/2020;74;3.8;1022.69;4.76;12.65;60;12.22;2.45;0.06;0.38;14.01;3.37;16.01;5.37;8.69;DSK
1049;21/02/2020;72;2.57;1029.55;3.67;12.89;56;9.62;2.33;0.01;0.03;12.71;3.1;14.71;5.1;7.905;DSK
789;22/02/2020;72;3.41;1030.23;4.09;12.79;55;9.22;2.55;0.01;0.03;14.81;6.3;16.81;8.3;10.555;DSK
638;23/02/2020;75;5.83;1028.98;5.09;12.47;62;11.75;2.67;0.03;0.1;15.85;7.16;17.85;9.16;11.505;DSK
31;24/02/2020;76;6.29;1022.39;4.8;12.43;56;10.99;2.71;0.06;0.28;16.03;6.6;18.03;8.6;11.315;DSK
852;25/02/2020;77;5;1011.68;6.07;12.26;75;14.85;2.12;0.19;0.71;12.34;4.61;14.34;6.61;8.475;DSK
298;26/02/2020;71;1.19;1011.56;7.31;11.68;69;17.89;2.05;0.18;0.63;9.07;3.48;11.07;5.48;6.275;DSK
862;27/02/2020;78;3.28;1009.74;6.64;11.63;81;19.66;2.31;0.36;1.62;11.66;2.92;13.66;4.92;7.29;DSK
732;28/02/2020;75;3.28;1016.66;4.67;12.59;70;13.97;2.71;0.07;0.3;12.48;7.35;14.48;9.35;9.915;DSK
58;29/02/2020;76;5.58;1003.92;7.09;12.16;88;17.64;2.02;0.22;1.03;13.08;6.37;15.08;8.37;9.725;DSK
867;01/03/2020;78;4.95;1002.1;5.66;12.04;80;16.33;2.24;0.29;1.36;12.03;5.72;14.03;7.72;8.875;DSK
207;02/03/2020;81;4.58;995.59;6.3;11.36;80;16.59;1.98;0.59;2.26;10.18;3.4;12.18;5.4;6.79;DSK
443;03/03/2020;78;2.21;1007;4.41;11.96;69;13.74;2.24;0.19;0.88;9.42;2.91;11.42;4.91;6.165;DSK
429;04/03/2020;80;3.71;1012.91;4.07;12.08;81;11.46;2.45;0.14;0.57;11.19;7.18;13.19;9.18;9.185;DSK
1086;05/03/2020;86;6.79;1000.58;6.28;10.62;91;18.24;2.57;0.67;2.06;12.07;4.78;14.07;6.78;8.425;DSK
747;06/03/2020;77;3.07;1006.25;5.87;11.87;72;15.31;2.31;0.2;0.69;9.64;3.47;11.64;5.47;6.555;DSK
363;07/03/2020;74;2.86;1019.93;4.34;12.45;63;11.9;2.48;0.04;0.15;11.76;4.86;13.76;6.86;8.31;DSK
242;08/03/2020;76;4.45;1018.82;5.03;12.64;73;12.77;2.67;0.08;0.36;13.23;5.64;15.23;7.64;9.435;DSK
23;09/03/2020;76;4.12;1019.2;5.45;12.74;70;13.57;2.33;0.14;0.63;11.66;6.33;13.66;8.33;8.995;DSK
1047;10/03/2020;82;7;1019.17;5.89;12.23;90;12.9;2.76;0.17;0.69;13.65;9.1;15.65;11.1;11.375;DSK
1002;11/03/2020;81;8.99;1019.98;5.03;12.41;67;11.33;3.62;0.05;0.14;16.62;8.19;18.62;10.19;12.405;DSK
139;12/03/2020;79;7.3;1019.5;4.59;12.71;78;10.73;2.98;0.04;0.2;14.3;5.65;16.3;7.65;9.975;DSK
241;13/03/2020;71;3.74;1021.67;3.73;12.57;64;9.56;3.02;0.03;0.16;13.21;4.44;15.21;6.44;8.825;DSK
798;14/03/2020;74;4.06;1019.88;3.4;12.91;63;8.03;2.88;0.03;0.13;13.6;4.61;15.6;6.61;9.105;DSK
420;15/03/2020;73;4.99;1015.72;4.36;12.95;56;10.97;3.24;0.03;0.2;15.85;6.58;17.85;8.58;11.215;DSK
849;16/03/2020;75;5.6;1020.12;3.6;12.4;69;8.97;2.88;0.1;0.44;13.96;6.44;15.96;8.44;10.2;DSK
627;17/03/2020;74;6.06;1029.4;2.12;12.62;57;5.02;3.45;0.01;0.03;16.16;5.65;18.16;7.65;10.905;DSK
893;18/03/2020;74;6.74;1027.69;1.87;12.44;20;4.01;4.19;0;0.01;18.1;6.24;20.1;8.24;12.17;DSK
859;19/03/2020;71;6.77;1022.93;2.41;12.54;23;6.67;4.07;0.02;0.09;18.96;7.25;20.96;9.25;13.105;DSK
769;20/03/2020;70;6.18;1020.15;3.92;12.62;44;9.63;3.76;0.03;0.12;17.31;6.71;19.31;8.71;12.01;DSK
213;21/03/2020;74;5.57;1016.89;4.81;12.39;73;9.94;3.26;0.02;0.09;14.3;5.56;16.3;7.56;9.93;DSK
69;22/03/2020;71;4.11;1017.69;4.6;12.65;67;9.98;3.1;0.02;0.1;13.76;4.44;15.76;6.44;9.1;DSK
397;23/03/2020;65;2.48;1022.36;4.15;12.62;34;10.16;3.52;0.02;0.11;14.41;3.09;16.41;5.09;8.75;DSK
254;24/03/2020;57;-0.71;1023.37;3.83;12.57;25;9.82;3.79;0.02;0.06;13.99;1.23;15.99;3.23;7.61;DSK
596;25/03/2020;54;-2.38;1019.14;3.94;12.83;22;9.94;3.83;0.04;0.21;12.88;1.44;14.88;3.44;7.16;DSK
598;26/03/2020;57;-2.3;1015.17;4.29;12.44;38;10.04;3.64;0.09;0.33;11.11;1.59;13.11;3.59;6.35;DSK
1143;27/03/2020;62;0.54;1016.54;3.12;12.74;51;7.54;3.55;0.03;0.09;13.99;3.59;15.99;5.59;8.79;DSK
839;28/03/2020;66;3.32;1018.85;3.57;12.33;50;9.83;3.74;0.01;0.06;16.17;5.32;18.17;7.32;10.745;DSK
98;29/03/2020;65;1.4;1022.3;6.73;12.15;67;13.33;3.21;0.04;0.18;11.33;2.34;13.33;4.34;6.835;DSK
232;30/03/2020;63;-1.23;1022.51;6.13;12.45;61;12.52;3.21;0.05;0.18;9.74;1.95;11.74;3.95;5.845;DSK
1082;31/03/2020;63;0;1021.26;4.99;13.27;42;11.04;3.64;0.02;0.06;13.3;2.46;15.3;4.46;7.88;DSK
315;01/04/2020;59;0.06;1019.1;3.96;12.61;25;9.88;4.17;0.01;0.05;13.71;1.92;15.71;3.92;7.815;DSK
651;02/04/2020;64;1.05;1015.8;2.87;12.98;37;7.24;4.14;0.01;0.03;13.67;3.43;15.67;5.43;8.55;DSK
434;03/04/2020;66;2.63;1017.58;2.83;13.15;40;6.53;4.29;0.01;0.04;14.77;2.85;16.77;4.85;8.81;DSK
417;04/04/2020;61;2.64;1019.65;2.99;12.83;9;8.09;5.07;0;0.01;18.16;5.72;20.16;7.72;11.94;DSK
186;05/04/2020;54;3.1;1017.55;4.36;12.95;10;10.84;5.57;0;0.02;20.51;8.13;22.51;10.13;14.32;DSK
