id,date_releve,humidity,dewpoint,pressure,windspeed,visibility,cloudcover,windgust,uvindex,precipintensity,precipintensitymax,temperaturehigh,temperaturelow,temperaturehighoffset2,temperaturelowoffset2,temperature,origine
103,2018-06-02,0.78,13.85,,2.04,9.57,0.67,,6.55,,,23.94,13.52,25.94,15.52,18.73,DSK
900,2018-06-03,0.78,14.68,,2.77,9.71,0.68,,6.60,,,24.78,14.66,26.78,16.66,19.72,DSK
324,2018-06-04,0.84,15.38,,2.62,9.17,0.78,,6.18,,,23.19,14.36,25.19,16.36,18.775,DSK
589,2018-06-05,0.87,15.36,,2.82,8.25,0.84,,5.79,,,21.88,14.09,23.88,16.09,17.985,DSK
913,2018-06-06,0.86,14.84,,2.90,8.39,0.84,,5.68,,,21.69,14.00,23.69,16.00,17.845,DSK
657,2018-06-07,0.83,14.98,,2.17,8.87,0.79,,5.99,,,23.12,13.43,25.12,15.43,18.275,DSK
489,2018-06-08,0.81,15.34,,2.19,8.88,0.70,,6.46,,,24.83,15.27,26.83,17.27,20.05,DSK
1138,2018-06-09,0.81,16.28,,2.60,8.60,0.75,,6.42,,,25.10,14.91,27.10,16.91,20.005,DSK
1116,2018-06-10,0.84,16.15,,2.45,8.34,0.79,,5.98,,,24.26,15.45,26.26,17.45,19.855,DSK
652,2018-06-11,0.88,15.81,,3.11,8.48,0.83,,5.71,,,21.57,14.05,23.57,16.05,17.81,DSK
961,2018-06-12,0.85,14.19,,3.50,9.13,0.82,19.41,5.89,,,20.78,12.41,22.78,14.41,16.595,DSK
908,2018-06-13,0.78,11.70,,4.09,9.48,0.81,21.06,5.74,,,19.61,10.21,21.61,12.21,14.91,DSK
584,2018-06-14,0.77,11.49,,3.53,9.68,0.76,19.37,6.06,,,20.80,12.98,22.80,14.98,16.89,DSK
1161,2018-06-15,0.76,12.97,,2.80,9.68,0.78,15.98,6.03,,,21.70,12.10,23.70,14.10,16.9,DSK
1156,2018-06-16,0.75,12.49,,2.95,9.85,0.78,,5.84,,,22.40,13.06,24.40,15.06,17.73,DSK
1044,2018-06-17,0.74,12.08,,3.62,9.87,0.83,16.95,5.75,,,21.14,13.32,23.14,15.32,17.23,DSK
477,2018-06-18,0.77,13.45,,3.41,9.69,0.83,18.93,5.53,,,22.45,13.37,24.45,15.37,17.91,DSK
1118,2018-06-19,0.77,14.80,,2.60,9.66,0.74,,6.05,,,25.24,13.98,27.24,15.98,19.61,DSK
710,2018-06-20,0.72,15.59,,2.27,9.37,0.62,,6.70,,,28.75,15.10,30.75,17.10,21.925,DSK
479,2018-06-21,0.71,13.83,,3.91,9.65,0.66,,7.17,,,24.64,10.50,26.64,12.50,17.57,DSK
843,2018-06-22,0.63,8.34,,4.65,9.88,0.69,20.69,6.44,,,22.00,9.38,24.00,11.38,15.69,DSK
286,2018-06-23,0.60,7.95,,3.62,9.98,0.51,17.54,7.67,,,23.28,11.20,25.28,13.20,17.24,DSK
289,2018-06-24,0.61,9.87,,3.27,9.97,0.64,,6.37,,,24.01,11.59,26.01,13.59,17.8,DSK
503,2018-06-25,0.62,11.00,,3.83,9.98,0.51,,7.26,,,25.37,12.81,27.37,14.81,19.09,DSK
829,2018-06-26,0.60,12.03,,3.44,9.97,0.49,,6.51,,,27.68,13.89,29.68,15.89,20.785,DSK
1173,2018-06-27,0.62,13.18,,3.75,9.87,0.50,,7.27,,,27.90,15.12,29.90,17.12,21.51,DSK
182,2018-06-28,0.62,12.34,,4.43,9.74,0.77,,6.13,,,26.90,15.20,28.90,17.20,21.05,DSK
1034,2018-06-29,0.62,13.68,,3.98,9.91,0.61,,7.28,,,27.79,15.77,29.79,17.77,21.78,DSK
942,2018-06-30,0.62,14.90,,3.12,9.83,0.41,,6.33,,,30.68,17.36,32.68,19.36,24.02,DSK
275,2018-07-01,0.62,15.48,,3.00,9.91,0.43,,5.93,,,30.61,16.83,32.61,18.83,23.72,DSK
628,2018-07-02,0.66,15.15,,3.13,9.72,0.68,,6.62,,,28.17,16.86,30.17,18.86,22.515,DSK
91,2018-07-03,0.71,16.13,,2.66,9.64,0.68,,6.70,,,27.83,15.97,29.83,17.97,21.9,DSK
857,2018-07-04,0.75,16.20,,2.79,9.61,0.64,,6.12,,,28.07,15.71,30.07,17.71,21.89,DSK
400,2018-07-05,0.80,15.56,,3.22,9.66,0.76,,6.18,,,23.87,15.23,25.87,17.23,19.55,DSK
1139,2018-07-06,0.74,14.97,,2.79,9.43,0.76,19.31,6.56,,,25.95,14.55,27.95,16.55,20.25,DSK
151,2018-07-07,0.66,14.43,,2.72,9.56,0.51,,6.06,,,28.72,15.74,30.72,17.74,22.23,DSK
765,2018-07-08,0.60,13.84,,3.21,9.89,0.40,,6.49,,,28.94,15.59,30.94,17.59,22.265,DSK
173,2018-07-09,0.58,13.10,,3.70,9.91,0.49,,6.73,,,27.85,15.14,29.85,17.14,21.495,DSK
1109,2018-07-10,0.63,12.65,,3.60,9.89,0.66,11.80,6.42,,,25.47,13.15,27.47,15.15,19.31,DSK
819,2018-07-11,0.64,11.50,,3.50,9.94,0.68,17.44,6.26,,,24.14,12.37,26.14,14.37,18.255,DSK
924,2018-07-12,0.64,11.84,,2.74,9.82,0.66,,6.11,,,25.77,13.84,27.77,15.84,19.805,DSK
715,2018-07-13,0.64,13.23,,2.31,9.84,0.56,,6.02,,,28.09,15.19,30.09,17.19,21.64,DSK
844,2018-07-14,0.63,14.22,,2.34,9.73,0.59,,4.56,,,29.19,15.43,31.19,17.43,22.31,DSK
50,2018-07-15,0.64,14.42,,2.58,9.83,0.58,,5.17,,,29.56,14.90,31.56,16.90,22.23,DSK
701,2018-07-16,0.69,14.16,,3.19,9.83,0.75,17.22,5.09,,,27.30,15.40,29.30,17.40,21.35,DSK
824,2018-07-17,0.67,13.71,,3.15,9.97,0.61,,5.73,,,26.21,14.10,28.21,16.10,20.155,DSK
329,2018-07-18,0.63,13.27,,2.57,9.98,0.48,,5.21,,,28.05,15.06,30.05,17.06,21.555,DSK
681,2018-07-19,0.62,13.67,,2.58,9.91,0.54,,5.49,,,29.38,15.89,31.38,17.89,22.635,DSK
68,2018-07-20,0.74,15.06,,2.85,9.77,0.77,,5.54,,,25.47,14.66,27.47,16.66,20.065,DSK
978,2018-07-21,0.74,14.14,,2.87,9.68,0.78,,5.85,,,24.13,13.83,26.13,15.83,18.98,DSK
1058,2018-07-22,0.69,13.78,,2.55,9.47,0.61,,6.32,,,26.29,14.35,28.29,16.35,20.32,DSK
266,2018-07-23,0.63,13.96,,2.43,9.82,0.40,,6.88,,,29.11,15.73,31.11,17.73,22.42,DSK
976,2018-07-24,0.67,14.92,,2.03,9.84,0.54,,5.52,,,30.01,16.58,32.01,18.58,23.295,DSK
1035,2018-07-25,0.63,15.48,,2.43,9.83,0.47,,5.70,,,30.96,16.53,32.96,18.53,23.745,DSK
904,2018-07-26,0.60,15.53,,2.23,9.91,0.54,,5.44,,,32.98,17.54,34.98,19.54,25.26,DSK
1013,2018-07-27,0.64,16.05,,2.64,9.91,0.68,,4.38,,,31.00,17.62,33.00,19.62,24.31,DSK
895,2018-07-28,0.71,15.19,,3.83,9.85,0.76,,5.71,,,25.24,15.18,27.24,17.18,20.21,DSK
796,2018-07-29,0.69,14.86,,3.58,9.74,0.75,16.60,5.19,,,27.70,16.91,29.70,18.91,22.305,DSK
423,2018-07-30,0.69,16.21,,3.18,9.87,0.76,,5.34,,,29.10,17.03,31.10,19.03,23.065,DSK
159,2018-07-31,0.67,15.94,,2.86,9.97,0.70,,5.09,,,28.90,16.71,30.90,18.71,22.805,DSK
718,2018-08-01,0.65,15.26,,2.86,9.97,0.67,,5.17,,,29.00,16.15,31.00,18.15,22.575,DSK
802,2018-08-02,0.61,15.34,,2.87,9.89,0.48,,4.05,,,31.74,17.42,33.74,19.42,24.58,DSK
202,2018-08-03,0.57,15.74,,2.80,9.94,0.44,,3.97,,,33.71,18.81,35.71,20.81,26.26,DSK
664,2018-08-04,0.58,16.06,,3.24,9.80,0.56,,5.12,,,32.84,18.16,34.84,20.16,25.5,DSK
262,2018-08-05,0.59,15.66,,3.15,9.83,0.62,,4.21,,,32.17,17.16,34.17,19.16,24.665,DSK
472,2018-08-06,0.57,15.05,,2.31,9.81,0.51,,3.19,,,33.50,18.55,35.50,20.55,26.025,DSK
929,2018-08-07,0.64,16.43,,3.66,9.76,0.75,,4.46,,,31.61,17.46,33.61,19.46,24.535,DSK
493,2018-08-08,0.69,15.62,,3.33,9.96,0.76,,5.68,,,27.05,16.79,29.05,18.79,21.92,DSK
328,2018-08-09,0.81,15.07,,4.13,9.68,0.79,,5.06,,,22.30,11.75,24.30,13.75,17.025,DSK
449,2018-08-10,0.69,11.39,,3.28,9.89,0.63,,5.55,,,23.85,11.69,25.85,13.69,17.77,DSK
848,2018-08-11,0.65,11.21,,2.41,9.95,0.65,,4.03,,,25.62,12.78,27.62,14.78,19.2,DSK
967,2018-08-12,0.64,12.84,,3.00,9.93,0.69,,2.19,,,29.12,16.83,31.12,18.83,22.975,DSK
754,2018-08-13,0.80,15.90,,3.97,9.85,0.80,,5.12,,,23.64,15.23,25.64,17.23,19.435,DSK
226,2018-08-14,0.75,14.52,,3.53,9.95,0.77,18.81,5.15,,,24.45,13.48,26.45,15.48,18.965,DSK
261,2018-08-15,0.72,13.97,,2.51,9.87,0.70,,5.44,,,26.08,13.38,28.08,15.38,19.73,DSK
1179,2018-08-16,0.70,14.36,,2.38,9.74,0.71,,2.33,,,28.42,14.88,30.42,16.88,21.65,DSK
565,2018-08-17,0.73,13.76,,3.46,9.89,0.75,,5.28,,,23.90,12.64,25.90,14.64,18.27,DSK
1095,2018-08-18,0.68,12.25,,2.87,9.96,0.69,,3.65,,,25.30,13.01,27.30,15.01,19.155,DSK
920,2018-08-19,0.66,12.90,,2.65,9.82,0.65,,2.18,,,27.74,15.20,29.74,17.20,21.47,DSK
456,2018-08-20,0.71,15.13,,2.76,9.78,0.81,,3.34,,,27.26,15.92,29.26,17.92,21.59,DSK
99,2018-08-21,0.69,15.82,,2.32,9.82,0.73,,4.20,,,28.49,15.81,30.49,17.81,22.15,DSK
799,2018-08-22,0.68,15.72,,2.29,9.84,0.71,,2.64,,,30.02,16.41,32.02,18.41,23.215,DSK
650,2018-08-23,0.73,15.96,,3.20,9.87,0.74,,4.07,,,27.58,15.14,29.58,17.14,21.36,DSK
548,2018-08-24,0.71,12.38,,4.09,9.89,0.75,,4.84,,,21.97,11.85,23.97,13.85,16.91,DSK
905,2018-08-25,0.71,9.62,,3.49,9.93,0.78,16.99,4.75,,,19.52,8.15,21.52,10.15,13.835,DSK
47,2018-08-26,0.67,8.63,,3.19,9.52,0.75,15.98,4.08,,,22.88,13.08,24.88,15.08,17.98,DSK
1150,2018-08-27,0.71,12.56,,3.23,9.77,0.87,,3.53,,,24.44,12.15,26.44,14.15,18.295,DSK
109,2018-08-28,0.70,13.57,,2.35,9.77,0.63,,3.23,,,28.46,15.86,30.46,17.86,22.16,DSK
1055,2018-08-29,0.79,15.12,,3.88,9.65,0.81,,4.57,,,23.43,12.44,25.43,14.44,17.935,DSK
749,2018-08-30,0.74,11.89,,2.54,9.72,0.80,17.00,4.32,,,21.56,12.55,23.56,14.55,17.055,DSK
165,2018-08-31,0.71,11.18,,2.63,9.83,0.75,15.50,4.32,,,22.14,10.31,24.14,12.31,16.225,DSK
251,2018-09-01,0.67,9.37,,2.97,9.57,0.67,18.88,2.14,,,23.59,9.36,25.59,11.36,16.475,DSK
636,2018-09-02,0.60,8.39,,3.03,9.92,0.70,,1.61,,,24.21,10.83,26.21,12.83,17.52,DSK
225,2018-09-03,0.69,10.74,,2.57,9.86,0.75,,3.36,,,24.29,12.50,26.29,14.50,18.395,DSK
484,2018-09-04,0.71,12.54,,2.63,9.51,0.74,,3.38,,,24.71,13.62,26.71,15.62,19.165,DSK
523,2018-09-05,0.75,13.95,,2.60,9.24,0.79,,3.17,,,25.06,15.21,27.06,17.21,20.135,DSK
776,2018-09-06,0.83,14.70,,3.02,9.20,0.81,,4.36,,,21.85,12.59,23.85,14.59,17.22,DSK
488,2018-09-07,0.74,11.99,,3.11,9.48,0.72,15.24,4.56,,,22.18,9.20,24.18,11.20,15.69,DSK
123,2018-09-08,0.69,10.16,,1.94,9.83,0.64,,2.50,,,25.09,10.89,27.09,12.89,17.99,DSK
786,2018-09-09,0.68,11.47,,2.07,10.15,0.67,,1.41,,,26.73,11.94,28.73,13.94,19.335,DSK
380,2018-09-10,0.65,11.32,1024.02,2.16,15.95,0.41,4.71,5.24,0.00,0.03,26.77,11.49,28.77,13.49,19.13,DSK
910,2018-09-11,0.61,11.10,1024.67,2.03,16.08,0.19,4.60,5.97,0.00,0.01,28.75,12.84,30.75,14.84,20.795,DSK
695,2018-09-12,0.64,12.14,1022.03,2.13,15.86,0.19,6.01,5.74,0.04,0.23,27.82,13.48,29.82,15.48,20.65,DSK
143,2018-09-13,0.74,13.07,1020.79,2.70,15.64,0.47,6.51,5.17,0.05,0.24,23.31,10.91,25.31,12.91,17.11,DSK
306,2018-09-14,0.72,10.87,1021.59,2.37,15.55,0.29,5.70,5.43,0.02,0.07,22.48,8.29,24.48,10.29,15.385,DSK
1007,2018-09-15,0.65,8.32,1023.89,2.13,15.84,0.29,4.74,5.13,0.00,0.02,24.11,9.58,26.11,11.58,16.845,DSK
459,2018-09-16,0.60,8.57,1021.41,1.91,15.81,0.63,4.40,4.04,0.01,0.03,26.41,10.83,28.41,12.83,18.62,DSK
1176,2018-09-17,0.60,10.31,1018.48,2.36,15.78,0.30,6.22,4.72,0.02,0.10,28.66,14.22,30.66,16.22,21.44,DSK
82,2018-09-18,0.68,13.44,1016.60,3.16,15.70,0.36,8.45,4.47,0.04,0.21,26.84,13.42,28.84,15.42,20.13,DSK
1131,2018-09-19,0.70,13.41,1019.92,2.77,15.89,0.30,5.94,5.10,0.03,0.14,27.10,12.95,29.10,14.95,20.025,DSK
629,2018-09-20,0.66,12.53,1018.66,2.88,16.06,0.29,7.05,5.13,0.00,0.04,27.71,14.41,29.71,16.41,21.06,DSK
790,2018-09-21,0.69,10.97,1016.93,4.63,15.14,0.72,12.28,3.94,0.10,0.79,21.48,8.75,23.48,10.75,15.115,DSK
663,2018-09-22,0.64,7.12,1022.50,3.09,15.43,0.82,10.41,4.09,0.07,0.29,21.67,14.48,23.67,16.48,18.075,DSK
394,2018-09-23,0.75,13.02,1019.77,5.26,15.27,0.62,13.04,4.32,0.22,1.06,23.43,7.64,25.43,9.64,15.535,DSK
745,2018-09-24,0.66,5.63,1030.64,4.20,15.42,0.32,10.70,4.72,0.02,0.23,18.34,5.83,20.34,7.83,12.085,DSK
1123,2018-09-25,0.57,3.06,1032.70,3.46,16.01,0.10,9.61,4.96,0.00,0.00,19.57,6.25,21.57,8.25,12.91,DSK
821,2018-09-26,0.58,4.95,1032.10,2.45,15.99,0.04,7.58,5.34,0.00,0.00,22.94,8.24,24.94,10.24,15.59,DSK
462,2018-09-27,0.57,6.88,1028.05,1.88,16.07,0.05,4.70,5.29,0.00,0.00,25.92,9.85,27.92,11.85,17.885,DSK
469,2018-09-28,0.61,8.41,1022.80,2.98,16.07,0.22,10.52,4.87,0.00,0.00,24.17,8.27,26.17,10.27,16.22,DSK
653,2018-09-29,0.61,6.00,1022.23,3.72,15.85,0.34,10.55,4.34,0.01,0.04,21.06,6.22,23.06,8.22,13.64,DSK
827,2018-09-30,0.64,5.78,1018.97,2.44,15.83,0.27,7.06,4.18,0.02,0.13,20.75,7.16,22.75,9.16,13.955,DSK
448,2018-10-01,0.66,4.19,1022.36,4.44,15.32,0.55,11.01,3.55,0.05,0.20,15.56,3.71,17.56,5.71,9.635,DSK
42,2018-10-02,0.66,3.54,1025.60,3.58,15.88,0.55,9.42,3.81,0.02,0.08,16.99,8.86,18.99,10.86,12.925,DSK
528,2018-10-03,0.73,8.44,1026.79,2.81,15.75,0.52,7.72,3.73,0.02,0.06,20.51,7.23,22.51,9.23,13.87,DSK
353,2018-10-04,0.68,7.41,1024.22,2.40,15.79,0.07,6.17,4.53,0.00,0.00,22.87,8.27,24.87,10.27,15.57,DSK
865,2018-10-05,0.62,7.85,1018.05,2.53,16.05,0.05,6.29,4.43,0.01,0.02,25.58,10.15,27.58,12.15,17.865,DSK
1172,2018-10-06,0.69,9.46,1012.40,3.64,15.05,0.41,10.53,3.73,0.13,0.87,23.24,10.15,25.24,12.15,16.695,DSK
360,2018-10-07,0.81,9.33,1016.41,4.06,13.25,0.75,11.09,2.87,0.30,1.27,16.49,7.27,18.49,9.27,11.88,DSK
235,2018-10-08,0.77,8.05,1020.91,2.22,15.05,0.31,5.81,3.28,0.05,0.20,19.60,7.43,21.60,9.43,13.515,DSK
775,2018-10-09,0.72,8.75,1019.19,2.48,15.89,0.20,6.59,3.51,0.02,0.09,23.03,10.39,25.03,12.39,16.71,DSK
764,2018-10-10,0.72,10.23,1013.39,4.00,14.99,0.30,11.37,3.24,0.14,0.62,22.49,12.70,24.49,14.70,17.595,DSK
772,2018-10-11,0.73,11.80,1011.36,4.49,14.47,0.58,12.06,2.95,0.19,0.88,23.23,12.83,25.23,14.83,18.03,DSK
1091,2018-10-12,0.71,12.34,1018.75,4.31,15.56,0.79,10.98,2.82,0.01,0.11,25.06,13.55,27.06,15.55,19.305,DSK
564,2018-10-13,0.69,12.44,1017.61,4.13,15.76,0.40,10.32,3.40,0.00,0.02,25.74,14.17,27.74,16.17,19.955,DSK
60,2018-10-14,0.67,11.37,1009.48,4.95,14.91,0.65,13.02,3.00,0.15,0.62,23.78,12.88,25.78,14.88,18.33,DSK
10,2018-10-15,0.68,9.72,1010.91,3.47,14.36,0.75,10.86,2.72,0.27,1.01,20.87,10.65,22.87,12.65,15.76,DSK
183,2018-10-16,0.70,9.59,1017.23,1.91,15.33,0.47,5.64,2.96,0.04,0.13,21.80,9.11,23.80,11.11,15.455,DSK
258,2018-10-17,0.72,9.32,1018.15,1.67,15.69,0.50,5.37,3.01,0.02,0.08,21.39,10.27,23.39,12.27,15.83,DSK
127,2018-10-18,0.72,9.66,1018.15,3.15,15.51,0.40,8.59,2.97,0.02,0.11,21.59,9.36,23.59,11.36,15.475,DSK
1133,2018-10-19,0.73,9.08,1020.98,2.57,15.69,0.37,7.43,2.94,0.00,0.02,20.80,7.61,22.80,9.61,14.205,DSK
826,2018-10-20,0.73,7.77,1026.59,2.73,15.82,0.17,6.44,3.18,0.00,0.02,20.03,5.60,22.03,7.60,12.815,DSK
719,2018-10-21,0.68,5.71,1025.47,2.41,15.95,0.06,6.33,3.37,0.00,0.01,19.85,7.29,21.85,9.29,13.57,DSK
187,2018-10-22,0.66,5.24,1027.56,3.90,15.98,0.25,10.61,3.02,0.00,0.02,17.73,5.08,19.73,7.08,11.405,DSK
532,2018-10-23,0.65,3.60,1030.84,3.09,15.85,0.29,9.74,2.88,0.00,0.00,17.34,6.81,19.34,8.81,12.075,DSK
209,2018-10-24,0.69,5.72,1027.67,2.72,16.01,0.37,7.63,2.79,0.00,0.01,18.75,8.07,20.75,10.07,13.41,DSK
1185,2018-10-25,0.73,6.72,1021.70,1.97,15.61,0.39,5.15,2.58,0.00,0.01,18.17,4.92,20.17,6.92,11.545,DSK
726,2018-10-26,0.76,5.19,1014.47,2.50,15.62,0.60,6.75,2.20,0.02,0.15,15.18,4.75,17.18,6.75,9.965,DSK
631,2018-10-27,0.79,3.20,1010.01,3.09,11.70,0.76,8.76,1.90,0.21,0.56,9.69,2.66,11.69,4.66,6.175,DSK
547,2018-10-28,0.78,1.20,1006.34,5.18,11.52,0.86,12.42,1.70,0.20,0.74,8.12,2.58,10.12,4.58,5.35,DSK
774,2018-10-29,0.81,1.03,999.41,4.53,10.29,0.93,12.33,1.72,0.45,1.23,6.28,1.63,8.28,3.63,3.955,DSK
177,2018-10-30,0.79,1.61,1001.39,4.29,11.29,0.78,12.34,1.63,0.26,0.91,10.16,2.74,12.16,4.74,6.45,DSK
426,2018-10-31,0.79,4.23,1008.88,3.89,12.96,0.89,11.74,1.77,0.26,0.67,12.26,6.23,14.26,8.23,9.245,DSK
12,2018-11-01,0.82,5.85,1012.53,3.42,12.69,0.84,10.73,1.68,0.20,0.80,12.60,4.37,14.60,6.37,8.485,DSK
1071,2018-11-02,0.80,4.18,1022.79,2.26,14.65,0.56,6.81,1.97,0.07,0.35,12.74,1.36,14.74,3.36,7.05,DSK
341,2018-11-03,0.74,1.63,1025.11,2.56,15.31,0.69,6.93,2.09,0.01,0.04,13.07,2.52,15.07,4.52,7.795,DSK
659,2018-11-04,0.75,3.82,1013.59,2.65,15.59,0.63,9.17,1.98,0.03,0.07,14.87,6.74,16.87,8.74,10.805,DSK
5,2018-11-05,0.75,7.24,1005.47,3.76,15.24,0.68,11.08,1.79,0.06,0.29,17.42,8.66,19.42,10.66,13.04,DSK
693,2018-11-06,0.79,7.34,1006.13,4.08,13.58,0.84,13.08,1.51,0.26,1.19,14.57,7.71,16.57,9.71,11.14,DSK
931,2018-11-07,0.80,6.74,1009.72,5.34,12.67,0.74,13.61,1.59,0.26,1.05,13.40,4.68,15.40,6.68,9.04,DSK
797,2018-11-08,0.79,5.12,1018.04,3.31,15.10,0.52,10.19,1.71,0.04,0.29,13.62,6.81,15.62,8.81,10.215,DSK
609,2018-11-09,0.80,6.71,1012.91,3.80,14.30,0.78,12.68,1.47,0.15,0.65,14.94,9.05,16.94,11.05,11.995,DSK
1015,2018-11-10,0.82,8.26,1006.87,5.58,12.84,0.84,14.81,1.42,0.34,1.06,13.85,9.44,15.85,11.44,11.645,DSK
96,2018-11-11,0.81,8.79,1010.22,4.90,14.21,0.69,14.01,1.66,0.19,0.72,16.18,10.17,18.18,12.17,13.175,DSK
404,2018-11-12,0.81,8.99,1016.39,3.91,13.27,0.70,11.78,1.57,0.22,0.79,15.77,8.63,17.77,10.63,12.2,DSK
257,2018-11-13,0.82,7.51,1027.00,2.78,14.29,0.53,8.83,1.59,0.12,0.55,15.08,5.36,17.08,7.36,10.22,DSK
233,2018-11-14,0.79,6.06,1025.69,2.65,15.79,0.34,6.70,1.68,0.00,0.01,15.77,6.30,17.77,8.30,11.035,DSK
981,2018-11-15,0.79,6.35,1022.57,2.69,15.54,0.29,6.56,1.61,0.01,0.02,15.63,5.09,17.63,7.09,10.36,DSK
537,2018-11-16,0.79,4.86,1023.42,2.39,15.69,0.10,6.07,1.61,0.00,0.01,13.76,3.31,15.76,5.31,8.535,DSK
877,2018-11-17,0.75,1.81,1021.77,3.66,15.02,0.16,11.02,1.39,0.05,0.16,10.49,1.60,12.49,3.60,6.045,DSK
708,2018-11-18,0.67,-0.99,1018.98,4.34,15.59,0.10,10.83,1.24,0.03,0.08,10.14,-0.82,12.14,1.18,4.66,DSK
785,2018-11-19,0.70,-2.41,1010.66,4.23,14.94,0.26,10.31,1.18,0.03,0.13,7.09,-0.86,9.09,1.14,3.115,DSK
416,2018-11-20,0.77,-1.77,1004.79,2.79,13.58,0.62,9.15,1.08,0.09,0.38,5.89,-1.52,7.89,0.48,2.185,DSK
240,2018-11-21,0.77,-1.26,1012.20,2.32,14.54,0.39,6.14,1.15,0.08,0.35,8.36,0.09,10.36,2.09,4.225,DSK
168,2018-11-22,0.79,0.92,1016.89,2.60,14.96,0.34,6.29,1.24,0.02,0.11,10.28,2.25,12.28,4.25,6.265,DSK
221,2018-11-23,0.82,2.67,1014.58,2.81,12.45,0.69,8.08,1.07,0.30,1.18,9.92,3.35,11.92,5.35,6.635,DSK
923,2018-11-24,0.82,3.46,1012.75,2.80,14.07,0.69,8.07,1.13,0.12,0.69,10.85,3.13,12.85,5.13,6.99,DSK
637,2018-11-25,0.84,2.84,1007.57,3.24,10.72,0.78,9.28,1.07,0.28,1.03,8.33,2.57,10.33,4.57,5.45,DSK
406,2018-11-26,0.85,2.35,1010.15,2.81,13.45,0.84,8.27,1.03,0.06,0.16,7.63,1.80,9.63,3.80,4.715,DSK
41,2018-11-27,0.82,1.94,1019.19,3.29,13.71,0.67,10.66,1.14,0.13,0.51,8.87,3.67,10.87,5.67,6.27,DSK
9,2018-11-28,0.77,3.30,1019.87,3.99,13.99,0.84,9.78,1.20,0.14,0.54,11.75,5.76,13.75,7.76,8.755,DSK
511,2018-11-29,0.72,3.92,1015.73,4.78,15.21,0.91,13.15,1.09,0.07,0.36,13.63,6.54,15.63,8.54,10.085,DSK
101,2018-11-30,0.83,5.27,1016.52,3.58,12.42,0.67,10.48,1.01,0.21,0.73,10.86,4.09,12.86,6.09,7.475,DSK
930,2018-12-01,0.82,4.40,1016.75,4.38,14.03,0.78,12.63,1.02,0.23,0.84,11.05,7.86,13.05,9.86,9.455,DSK
154,2018-12-02,0.86,8.47,1012.54,5.51,10.85,0.97,13.01,1.04,0.63,1.34,12.88,10.29,14.88,12.29,11.585,DSK
387,2018-12-03,0.86,9.52,1013.31,5.58,12.94,0.83,13.71,1.13,0.35,1.15,14.07,8.25,16.07,10.25,11.16,DSK
189,2018-12-04,0.84,6.78,1022.17,2.67,15.19,0.60,10.69,1.17,0.05,0.20,12.68,5.60,14.68,7.60,9.14,DSK
342,2018-12-05,0.78,5.06,1022.25,3.01,15.79,0.82,9.39,1.12,0.06,0.37,13.06,8.20,15.06,10.20,10.63,DSK
945,2018-12-06,0.85,8.05,1023.23,4.00,14.62,0.84,11.65,1.03,0.12,0.44,12.83,8.28,14.83,10.28,10.555,DSK
861,2018-12-07,0.81,6.32,1018.91,5.96,14.12,0.73,16.03,1.06,0.22,1.11,12.39,5.06,14.39,7.06,8.725,DSK
259,2018-12-08,0.79,4.37,1019.70,6.68,14.97,0.61,16.63,1.08,0.14,0.45,10.84,7.42,12.84,9.42,9.13,DSK
969,2018-12-09,0.79,5.22,1018.98,7.48,13.73,0.78,18.03,1.04,0.24,0.50,10.34,4.67,12.34,6.67,7.505,DSK
269,2018-12-10,0.80,2.88,1028.83,3.56,15.07,0.50,11.40,1.02,0.06,0.14,9.56,1.13,11.56,3.13,5.345,DSK
326,2018-12-11,0.78,0.07,1025.15,2.02,15.55,0.32,6.07,1.03,0.01,0.03,8.41,-0.44,10.41,1.56,3.985,DSK
211,2018-12-12,0.75,-1.98,1020.83,2.49,15.58,0.47,7.58,1.02,0.02,0.09,6.61,-0.82,8.61,1.18,2.895,DSK
310,2018-12-13,0.75,-2.70,1012.68,3.79,13.80,0.54,9.53,1.01,0.13,0.36,4.84,-2.17,6.84,-0.17,1.335,DSK
59,2018-12-14,0.75,-4.12,1019.29,2.54,15.08,0.33,7.91,1.00,0.04,0.13,4.42,-3.98,6.42,-1.98,0.22,DSK
476,2018-12-15,0.72,-3.90,1020.07,3.68,12.36,0.59,11.09,1.02,0.29,1.15,5.41,2.09,7.41,4.09,3.75,DSK
570,2018-12-16,0.87,3.12,1014.81,3.04,10.69,0.81,11.32,1.00,0.29,1.04,7.86,2.64,9.86,4.64,5.25,DSK
112,2018-12-17,0.84,2.50,1023.82,3.37,14.26,0.57,11.06,1.01,0.06,0.33,9.37,1.70,11.37,3.70,5.535,DSK
161,2018-12-18,0.74,0.75,1020.07,4.66,15.26,0.80,13.44,1.01,0.06,0.40,9.19,4.77,11.19,6.77,6.98,DSK
274,2018-12-19,0.83,4.30,1016.25,4.23,12.40,0.75,12.63,0.94,0.23,0.92,9.74,3.69,11.74,5.69,6.715,DSK
158,2018-12-20,0.82,3.27,1019.56,4.41,15.02,0.60,11.98,0.95,0.07,0.27,9.92,5.28,11.92,7.28,7.6,DSK
662,2018-12-21,0.81,6.26,1019.01,6.59,12.63,0.94,15.83,1.02,0.53,1.60,12.11,8.66,14.11,10.66,10.385,DSK
