id;date_iso;humidite;point_rose;press_sta;press_mer;vvent;visibilite;nebulosite;rafale_10min;precip_24h;precip_01h;temperature;temperatureoffset2;temperature_diurne;temperature_diurne_offset2;temperature_nocturne;temperature_nocturne_offset2
636;2018-09-02;59.36;9.27;998.9902;1019.7981;2.87;34.75404;48.29;4.57;0.14;0;18.15;20.15;20.15;22.15;14.82;16.82
225;2018-09-03;64.83;11.36;995.9214;1016.5323;2.67;31.61927;69.52;4.3;0.2;0;18.77;20.77;20.66;22.66;15.61;17.61
484;2018-09-04;69.37;12.99;995.4686;1016.0284;2.79;28.33534;77.68;4.47;0.26;0.02;19.38;21.38;20.98;22.98;16.71;18.71
523;2018-09-05;73.5;14.34;995.8111;1016.2935;2.85;22.64449;81.44;4.52;0.79;0.1;19.76;21.76;21.29;23.29;17.2;19.2
776;2018-09-06;79.68;14.76;994.6089;1015.1742;3.23;22.36807;86.28;5.05;3.33;0.18;18.57;20.57;19.41;21.41;17.15;19.15
488;2018-09-07;71.56;12.35;996.3718;1017.0723;3.19;30.13314;75.27;5.08;1.92;0.01;18.09;20.09;19.51;21.51;15.72;17.72
123;2018-09-08;66.73;11.01;998.6768;1019.3303;2.17;35.77767;60.72;3.48;0.07;0;18.16;20.16;20.42;22.42;14.38;16.38
786;2018-09-09;68.36;12.47;999.8024;1020.35;2.23;33.14816;71.22;3.55;0.13;0.02;19.33;21.33;21.63;23.63;15.49;17.49
380;2018-09-10;69.81;13.47;1002.8089;1023.4128;2.51;29.88758;71.05;3.99;0.23;0;19.96;21.96;21.88;23.88;16.76;18.76
910;2018-09-11;66.94;13.44;1003.3092;1023.8037;2.45;29.21693;40.31;3.92;0.05;0;20.79;22.79;23.17;25.17;16.83;18.83
695;2018-09-12;70.9;14.3;1001.0843;1021.4407;2.64;27.47739;68.98;4.21;0.66;0.16;20.57;22.57;22.36;24.36;17.59;19.59
143;2018-09-13;76.18;14.4;999.4718;1020.2048;3.16;26.72743;88.76;5.01;2.47;0.02;19.03;21.03;19.96;21.96;17.49;19.49
306;2018-09-14;72.38;12.54;1000.1801;1020.96;2.95;28.7104;78.73;4.63;0.62;0.01;18.06;20.06;19.39;21.39;15.83;17.83
1007;2018-09-15;67.32;10.71;1002.2185;1023.0545;2.4;33.41815;50.64;3.86;0.03;0;17.58;19.58;19.42;21.42;14.49;16.49
459;2018-09-16;66.32;11.18;1000.2125;1020.8307;2.18;33.80065;75.68;3.4;0.03;0;18.41;20.41;20.68;22.68;14.61;16.61
1176;2018-09-17;67;12.88;997.0471;1017.5303;2.62;28.69396;56.62;4.2;0.03;0;20.23;22.23;22.58;24.58;16.31;18.31
82;2018-09-18;71.79;15.07;995.7268;1016.0069;3.43;26.22362;76.9;5.36;0.18;0.04;20.79;22.79;22.28;24.28;18.31;20.31
1131;2018-09-19;73.11;15.25;998.7458;1019.1291;2.98;24.84463;63.97;4.75;1;0;20.78;22.78;22.56;24.56;17.81;19.81
629;2018-09-20;69.56;14.53;997.1672;1017.4015;3.27;25.03648;66.82;5.17;0.25;0.02;20.98;22.98;22.82;24.82;17.92;19.92
790;2018-09-21;70.49;12.42;996.2968;1016.6723;4.58;27.61208;84.19;7.22;2.25;0.11;18.33;20.33;19.19;21.19;16.91;18.91
663;2018-09-22;70.07;10.59;1000.4145;1021.2389;3.66;30.43953;91.39;5.8;1.39;0.08;16.97;18.97;18.12;20.12;15.05;17.05
394;2018-09-23;75.14;14.2;999.0583;1019.5834;5.19;27.8339;92.09;8.23;3.04;0.13;19.35;21.35;20.49;22.49;17.44;19.44
745;2018-09-24;67.22;7.83;1008.0463;1029.8329;4.75;36.87753;69.44;7.41;2.94;0.03;14.42;16.42;15.33;17.33;12.89;14.89
1123;2018-09-25;60.32;5.52;1010.3673;1031.971;3.87;35.7565;39.6;6.14;0.15;0;13.82;15.82;15.47;17.47;11.06;13.06
821;2018-09-26;61.42;7.01;1010.4502;1031.5598;2.95;35.37915;13.65;4.7;0.01;0;15.11;17.11;17.35;19.35;11.38;13.38
462;2018-09-27;64.59;9.28;1006.7319;1027.2095;2.03;31.99102;6.22;3.28;0;0;16.93;18.93;19.5;21.5;12.65;14.65
469;2018-09-28;67.64;10.49;1002.0086;1022.2934;3.6;28.33156;52.21;5.69;0.04;0;17.31;19.31;19.22;21.22;14.14;16.14
653;2018-09-29;63.28;7.94;1000.5947;1021.4059;3.99;32.68991;58.05;6.28;0.03;0;15.44;17.44;16.65;18.65;13.43;15.43
827;2018-09-30;66.52;7.75;997.9583;1018.8931;2.93;32.38527;66.16;4.65;0.17;0.02;14.44;16.44;16.11;18.11;11.66;13.66
448;2018-10-01;63;5.62;1001.182;1022.1231;5.08;35.03827;81.62;8.01;0.51;0.01;12.99;14.99;13.67;15.67;11.85;13.85
42;2018-10-02;66.1;5.68;1003.3911;1024.7944;4.08;33.85168;87.16;6.41;0.26;0.01;12.66;14.66;13.91;15.91;10.58;12.58
528;2018-10-03;71.63;9.8;1005.1846;1026.1641;3.05;32.80406;81.47;4.86;0.22;0;15.4;17.4;16.68;18.68;13.25;15.25
353;2018-10-04;70.65;9.47;1002.5998;1023.405;2.59;29.34864;44.45;4.17;0.1;0;15.48;17.48;17.43;19.43;12.23;14.23
865;2018-10-05;66.69;9.55;997.3093;1017.2644;2.46;30.71211;30.35;3.86;0.05;0.01;16.6;18.6;18.87;20.87;12.8;14.8
1172;2018-10-06;74.87;11.29;991.439;1011.9216;3.96;25.27532;87.21;6.17;2.25;0.25;16.31;18.31;17.75;19.75;13.9;15.9
360;2018-10-07;81.5;10.49;995.6476;1016.6516;4.48;27.06792;91.31;7.14;10.46;0.29;13.81;15.81;14.34;16.34;12.92;14.92
235;2018-10-08;81.26;10.27;999.3915;1020.4726;2.4;22.22127;78.91;3.88;3.16;0.03;13.69;15.69;14.96;16.96;11.58;13.58
775;2018-10-09;78.93;11.26;997.7894;1018.3397;2.74;19.468;64.72;4.35;1.59;0.05;15.29;17.29;17.09;19.09;12.3;14.3
764;2018-10-10;79.23;12.53;991.611;1012.0993;4.07;21.72014;78.82;6.41;3.39;0.34;16.48;18.48;17.63;19.63;14.56;16.56
772;2018-10-11;79.6;13.52;990.2702;1010.6052;4.41;28.58696;87.58;6.87;7.51;0.18;17.41;19.41;18.51;20.51;15.57;17.57
1091;2018-10-12;76.95;14.12;997.7411;1018.1318;4.41;28.58014;80.96;6.85;1.41;0;18.58;20.58;20.05;22.05;16.14;18.14
564;2018-10-13;74.84;14.11;996.0705;1016.4425;4.37;29.03133;59.67;6.75;0.23;0.01;19.02;21.02;20.44;22.44;16.65;18.65
60;2018-10-14;73.78;12.55;988.5516;1008.7746;5.3;25.40706;80.38;8.39;2.87;0.26;17.85;19.85;18.94;20.94;16.02;18.02
10;2018-10-15;75.43;11.34;990.0652;1010.5634;3.78;24.21376;90.57;5.93;8.1;0.22;16.25;18.25;17.07;19.07;14.88;16.88
183;2018-10-16;77.98;11.24;996.3802;1017.1525;2.32;21.21266;85.57;3.67;4.07;0.13;15.51;17.51;16.8;18.8;13.35;15.35
258;2018-10-17;80.25;11.33;996.9479;1017.8134;2.08;18.07601;87.03;3.23;2.45;0.05;15.07;17.07;16.31;18.31;13.01;15.01
127;2018-10-18;77.66;11.64;997.1808;1018.0847;3.54;17.02003;78.73;5.39;1.35;0.02;15.87;17.87;17.05;19.05;13.92;15.92
1133;2018-10-19;78.87;11.04;999.8905;1020.8619;2.85;13.37134;59.92;4.48;0.23;0;14.97;16.97;16.22;18.22;12.88;14.88
826;2018-10-20;78.45;10.2;1004.9848;1026.12;2.81;11.93109;55.04;4.36;0.07;0;14.21;16.21;15.52;17.52;12.03;14.03
719;2018-10-21;76.51;8.8;1003.4628;1024.6922;2.63;13.28202;41.62;4.09;0.06;0;13.32;15.32;14.78;16.78;10.88;12.88
187;2018-10-22;72.2;7.55;1006.0473;1027.48;4.41;21.18064;70.6;6.8;0.07;0;12.94;14.94;14.06;16.06;11.08;13.08
532;2018-10-23;71.59;6.48;1008.5744;1030.0495;3.41;24.48193;51.92;5.3;0.02;0;11.91;13.91;13.23;15.23;9.71;11.71
209;2018-10-24;76.4;8.46;1005.1091;1026.4695;3.06;23.20371;74.81;4.78;0.03;0;13.07;15.07;14.57;16.57;10.56;12.56
1185;2018-10-25;81.11;9.54;999.7319;1020.8516;2.42;20.70241;84.33;3.86;0.06;0;13.01;15.01;13.98;15.98;11.39;13.39
726;2018-10-26;82.23;8.16;993.1247;1014.2795;2.69;18.95821;93.04;4.26;0.15;0.02;11.31;13.31;12.23;14.23;9.76;11.76
631;2018-10-27;82.25;5.28;988.2018;1009.551;3.31;26.87349;91.53;5.31;2.73;0.2;8.36;10.36;8.61;10.61;7.94;9.94
547;2018-10-28;82.14;3.4;984.2693;1005.6944;4.97;27.1162;95.5;8.01;5.22;0.19;6.42;8.42;6.89;8.89;5.96;7.96
774;2018-10-29;84.05;3.2;977.4932;999.1711;5.05;20.1833;97.69;8.05;7;0.42;5.93;7.93;6.27;8.27;5.37;7.37
177;2018-10-30;79.11;3.46;980.4622;1001.5467;4.03;28.70587;86.91;6.33;8.65;0.18;7.15;9.15;8.09;10.09;5.56;7.56
426;2018-10-31;82.37;6.31;987.1459;1008.1567;3.74;26.67324;93.93;6.1;3.76;0.28;9.35;11.35;10.28;12.28;7.8;9.8
12;2018-11-01;84.64;7.81;990.7598;1011.8748;3.09;25.67909;93.93;4.84;8.39;0.4;10.43;12.43;11.08;13.08;9.33;11.33
1071;2018-11-02;84.3;6.54;1000.3094;1021.9968;2.41;26.04855;87.35;3.75;3.06;0.06;9.27;11.27;10.14;12.14;7.83;9.83
341;2018-11-03;80.52;4.89;1002.0616;1024.1654;2.88;23.09663;88.09;4.43;0.88;0.02;8.33;10.33;9.38;11.38;6.57;8.57
659;2018-11-04;82.1;6.63;990.9292;1012.503;3.07;16.83885;93.63;4.77;0.71;0.03;9.84;11.84;10.92;12.92;8.03;10.03
5;2018-11-05;81.28;9.34;983.7198;1004.8038;4.01;21.93824;91.95;6.33;0.96;0.05;12.73;14.73;13.77;15.77;11.01;13.01
693;2018-11-06;84.36;9.24;984.6254;1005.5561;3.86;24.10811;94.44;6.22;5.09;0.3;11.95;13.95;12.36;14.36;11.25;13.25
931;2018-11-07;83.42;8.35;988.1841;1008.9474;4.96;28.92072;93.12;7.87;5.77;0.24;11.18;13.18;11.97;13.97;9.87;11.87
797;2018-11-08;84.43;7.47;995.9827;1017.1854;3.38;26.19014;87.53;5.2;3.34;0.02;10.11;12.11;10.73;12.73;9.09;11.09
609;2018-11-09;84.28;8.63;990.9185;1011.8499;4.2;24.65396;92.56;6.43;2.45;0.19;11.33;13.33;12.05;14.05;10.12;12.12
1015;2018-11-10;85.14;9.97;985.4338;1005.991;5.07;26.08559;93.89;8.01;6.09;0.23;12.49;14.49;13.01;15.01;11.62;13.62
96;2018-11-11;83.56;10.25;988.8954;1009.4842;4.56;28.09309;92.63;7.15;4.02;0.11;13.1;15.1;13.76;15.76;12.01;14.01
404;2018-11-12;83.65;10.51;995.3696;1016.0606;4.18;26.67683;90.64;6.63;3.24;0.18;13.4;15.4;13.94;15.94;12.5;14.5
257;2018-11-13;85.11;9.72;1005.15;1026.3128;3.1;23.1861;87.39;4.74;2.43;0.04;12.28;14.28;12.9;14.9;11.24;13.24
233;2018-11-14;88.43;9.04;1004.1835;1025.2118;2.69;13.51531;82.84;4.11;0.28;0;11.03;13.03;12.02;14.02;9.38;11.38
981;2018-11-15;88.63;9.29;1000.9996;1021.9642;2.94;11.03068;85.14;4.48;0.14;0;11.26;13.26;12.11;14.11;9.84;11.84
537;2018-11-16;89.09;8.22;1001.5643;1022.8822;2.87;9.35202;92.38;4.38;0.1;0;10.12;12.12;10.69;12.69;9.17;11.17
877;2018-11-17;83.04;4.99;999.4637;1020.9169;4.24;13.96711;88.88;6.55;0.35;0.05;8.04;10.04;8.4;10.4;7.44;9.44
708;2018-11-18;73.08;1.75;996.528;1018.0369;4.79;21.54674;64.24;7.44;0.46;0;6.58;8.58;7.36;9.36;5.28;7.28
785;2018-11-19;76.33;0.4;988.2925;1010.0343;4.37;17.38448;81.14;6.82;0.1;0.01;4.38;6.38;4.87;6.87;3.56;5.56
416;2018-11-20;82.58;1.05;982.5274;1004.046;3.02;14.33019;92.48;4.81;1.42;0.09;3.9;5.9;4.37;6.37;3.12;5.12
240;2018-11-21;85.33;2.24;989.9208;1011.42;2.78;12.66722;85.6;4.22;3.58;0.17;4.66;6.66;5.52;7.52;3.24;5.24
168;2018-11-22;86.64;4.09;994.6213;1016.0707;2.76;14.96135;88.34;4.25;0.74;0.02;6.32;8.32;7.27;9.27;4.72;6.72
221;2018-11-23;89.79;5.67;992.1652;1013.4197;3.13;13.94633;95.79;4.79;2.83;0.24;7.35;9.35;7.95;9.95;6.33;8.33
923;2018-11-24;86.32;5.58;990.5391;1011.7246;2.81;21.92065;86.66;4.18;6.99;0.15;7.9;9.9;8.79;10.79;6.41;8.41
637;2018-11-25;87.75;5.03;985.6327;1006.8678;3.39;19.35905;91.93;5.25;4.21;0.23;7.04;9.04;7.66;9.66;6.02;8.02
406;2018-11-26;86.12;4.41;988.0072;1009.5116;3.28;17.80054;94.33;5.1;2.98;0.02;6.71;8.71;7.12;9.12;6.04;8.04
41;2018-11-27;83.99;4.34;995.9851;1017.5859;4.11;17.50741;92.12;6.25;1.33;0.12;7.13;9.13;7.67;9.67;6.21;8.21
9;2018-11-28;82.49;5.82;997.2054;1018.4719;4.12;22.22034;91.46;6.33;3.86;0.08;8.86;10.86;9.69;11.69;7.48;9.48
511;2018-11-29;77.07;5.94;994.0155;1014.9634;4.96;29.78655;90.48;7.7;1.28;0.05;9.97;11.97;10.76;12.76;8.65;10.65
101;2018-11-30;85.41;6.73;994.4607;1015.6538;3.82;21.91461;89.18;5.81;3.4;0.25;9.16;11.16;9.5;11.5;8.58;10.58
930;2018-12-01;88.59;7.01;994.281;1015.4967;4.35;19.00938;93.13;6.64;4.46;0.21;8.92;10.92;9.49;11.49;7.97;9.97
154;2018-12-02;90.04;10;991.4797;1011.9428;5.21;19.5823;96.61;8.06;7.84;0.29;11.67;13.67;12.16;14.16;10.86;12.86
387;2018-12-03;87.28;10.68;992.1856;1012.6531;5.35;23.71155;92.74;8.55;5.54;0.22;12.82;14.82;13.21;15.21;12.18;14.18
189;2018-12-04;84.54;8.58;999.9494;1021.1443;2.95;25.084;87.13;4.57;2.72;0.02;11.26;13.26;11.61;13.61;10.68;12.68
342;2018-12-05;86.52;7.76;1000.2485;1021.4572;3.1;18.8992;91.11;4.73;0.91;0.07;10.1;12.1;10.81;12.81;8.93;10.93
945;2018-12-06;87.59;9.68;1001.1171;1022.4863;4.1;23.81722;94.28;6.37;2.24;0.02;11.79;13.79;12.28;14.28;10.97;12.97
861;2018-12-07;82.32;7.62;997.4744;1018.71;5.5;27.67836;91.88;8.74;1.71;0.12;10.65;12.65;11.05;13.05;9.99;11.99
259;2018-12-08;76.91;5.49;997.6779;1019.1504;6.64;24.90736;88;10.43;2.72;0.03;9.64;11.64;10.08;12.08;8.91;10.91
969;2018-12-09;74.29;5.85;997.5901;1018.9936;7.87;23.23896;90.24;12.93;2.62;0.1;10.51;12.51;10.9;12.9;9.87;11.87
269;2018-12-10;77.49;4.31;1006.1356;1027.9215;3.95;26.66627;79.91;6.21;1.66;0.02;8.37;10.37;8.77;10.77;7.7;9.7
326;2018-12-11;83.17;2.27;1002.4589;1024.295;2.54;18.66137;78.67;3.9;0.29;0;5.19;7.19;5.85;7.85;4.08;6.08
211;2018-12-12;85.25;1.5;998.4062;1020.2408;2.66;16.72895;89.76;4.15;0.5;0.02;3.92;5.92;4.47;6.47;3;5
310;2018-12-13;85.71;0.98;990.5206;1012.1648;4.08;14.04367;95.72;6.32;1.54;0.16;3.26;5.26;3.6;5.6;2.68;4.68
59;2018-12-14;81.54;-0.44;996.6211;1018.5881;3.06;15.13448;91.55;4.78;3.62;0.04;2.55;4.55;2.88;4.88;2.01;4.01
476;2018-12-15;82.65;0.51;997.1;1018.8594;3.72;13.63006;94.8;5.79;2.01;0.17;3.33;5.33;3.83;5.83;2.51;4.51
570;2018-12-16;91.65;5.26;992.6134;1013.9441;3.3;13.38921;96.31;5.13;5.58;0.22;6.59;8.59;6.94;8.94;6;8
112;2018-12-17;85.85;4.92;1000.7999;1022.7131;3.7;22.73314;83.03;5.79;4.6;0.07;7.3;9.3;7.91;9.91;6.29;8.29
161;2018-12-18;82.45;3.52;997.7188;1019.3989;4.69;25.66754;88.29;7.26;0.8;0.06;6.47;8.47;6.92;8.92;5.72;7.72
274;2018-12-19;84.98;5.65;994.1759;1015.4886;4.3;26.71803;92.48;6.68;3.72;0.21;8.14;10.14;8.57;10.57;7.43;9.43
158;2018-12-20;83.89;5.17;997.4747;1018.8307;4.45;27.62717;87.09;6.86;3.88;0.03;7.85;9.85;8.39;10.39;6.97;8.97
662;2018-12-21;85.65;7.76;997.6696;1018.6965;6.15;22.18757;95.33;9.6;4.59;0.28;10.18;12.18;10.81;12.81;9.14;11.14
107;2018-12-22;86.4;9.13;1002.8661;1024.0743;4.28;22.24109;94.68;6.75;3.62;0.05;11.41;13.41;11.79;13.79;10.78;12.78
518;2018-12-23;90.31;9.56;1003.9351;1025.6198;4.13;18.89331;96.36;6.37;1.84;0.09;11.19;13.19;11.72;13.72;10.3;12.3
1059;2018-12-24;87.03;7.82;1006.6907;1028.385;3.19;23.74161;95.02;4.91;2.06;0.05;10.01;12.01;10.37;12.37;9.41;11.41
405;2018-12-25;84.55;2.96;1010.4648;1032.6461;2.41;19.94249;83.11;3.7;0.26;0;5.62;7.62;6.04;8.04;4.92;6.92
723;2018-12-26;83.36;0.34;1008.6355;1030.7697;2.07;16.64396;85.8;3.18;0.01;0;3.19;5.19;3.91;5.91;2;4
1019;2018-12-27;86.78;1.16;1005.8317;1027.7587;1.7;12.18708;91.5;2.6;0.01;0;3.36;5.36;4.1;6.1;2.13;4.13
758;2018-12-28;87.48;2.56;1008.4488;1030.4561;2.01;12.35591;92.54;3.19;0.02;0;4.61;6.61;5.17;7.17;3.68;5.68
757;2018-12-29;86.67;2.42;1012.206;1034.3686;2.61;11.5421;96.42;4.14;0.01;0;4.62;6.62;5.06;7.06;3.88;5.88
1087;2018-12-30;88.5;3.54;1012.9452;1035.0247;2.63;12.79946;96.59;4.12;0.04;0;5.57;7.57;6.09;8.09;4.7;6.7
49;2018-12-31;86.15;3.92;1012.6577;1034.5686;2.55;17.228;95.44;4.04;0.23;0.01;6.44;8.44;7.03;9.03;5.45;7.45
1016;2019-01-01;85.06;3.9;1011.8161;1033.7774;2.79;23.09119;95.97;4.4;0.11;-0.01;6.39;8.39;6.73;8.73;5.83;7.83
845;2019-01-02;74.63;0.95;1013.0336;1035.1792;4.38;29.37951;89.1;6.93;0.07;-0.01;5.59;7.59;6.1;8.1;4.74;6.74
300;2019-01-03;73.04;-2.06;1014.4088;1036.7362;3.41;25.24774;78.77;5.3;0.01;0;2.84;4.84;3.44;5.44;1.84;3.84
214;2019-01-04;76.25;-1.94;1014.6042;1036.9061;3.05;20.78485;80.74;4.72;0.01;0;2.19;4.19;2.79;4.79;1.18;3.18
1111;2019-01-05;77.91;-0.73;1013.1613;1035.3914;3.28;17.59061;90.26;5.1;0.1;0;3.13;5.13;3.86;5.86;1.92;3.92
22;2019-01-06;79.7;0.34;1012.4413;1034.6948;3.14;16.27816;95.16;4.95;0.19;0;3.79;5.79;4.2;6.2;3.09;5.09
56;2019-01-07;82.25;1.9;1012.4807;1034.6529;3.14;14.75147;94.53;4.82;0.11;0;4.87;6.87;5.34;7.34;4.09;6.09
115;2019-01-08;81.64;3.22;1006.2042;1028.1407;4.66;21.75468;93.75;7.34;0.34;0;6.28;8.28;6.88;8.88;5.29;7.29
463;2019-01-09;75.98;0.56;1000.5431;1022.7407;5.29;27.81985;86.73;8.39;0.44;0.02;4.8;6.8;5.06;7.06;4.37;6.37
816;2019-01-10;74.94;-1.7;1002.8244;1025.0769;3.98;26.03384;83.75;6.12;0.34;0;2.72;4.72;3.14;5.14;2.03;4.03
1003;2019-01-11;79.26;-0.58;1006.2313;1028.4214;3.15;18.16432;92.42;4.71;0.15;0.01;3.04;5.04;3.69;5.69;1.97;3.97
671;2019-01-12;82.73;2.53;1006.0928;1028.0911;3.83;20.07872;95.44;5.97;0.42;0.01;5.52;7.52;6.1;8.1;4.54;6.54
100;2019-01-13;83.09;5.55;999.3;1020.8674;5.87;26.64294;97.79;9.39;0.79;0.02;8.47;10.47;9.03;11.03;7.53;9.53
572;2019-01-14;76.5;4.24;998.2955;1019.8662;4.9;31.27951;94.12;7.94;0.93;0.02;8.4;10.4;8.71;10.71;7.9;9.9
312;2019-01-15;74.35;1.54;1001.3155;1023.0485;2.52;29.08174;87.4;3.87;0.24;0;6.07;8.07;6.73;8.73;4.99;6.99
1126;2019-01-16;79.11;1.59;994.2327;1015.8007;3.26;22.59487;87.74;5.06;0.09;0.02;5.16;7.16;5.94;7.94;3.86;5.86
457;2019-01-17;80.57;2.96;993.2984;1014.7637;4.02;26.51543;87.27;6.32;1.74;0.1;6.22;8.22;6.72;8.72;5.39;7.39
1051;2019-01-18;80.2;-0.32;995.8443;1017.7328;2.95;24.06135;87.71;4.49;1.05;0.01;3.05;5.05;3.71;5.71;1.95;3.95
832;2019-01-19;84.11;0.64;991.0167;1012.6519;2.63;19.31928;91.35;4.06;1.28;0.09;3.3;5.3;4.07;6.07;2.01;4.01
922;2019-01-20;85.96;1.92;992.4476;1014.1122;2.48;17.47612;96.27;3.82;1.77;0.06;4.19;6.19;4.72;6.72;3.31;5.31
606;2019-01-21;81.84;-0.54;998.5985;1020.6506;2.95;17.20692;85.23;4.5;1.24;0.05;2.46;4.46;2.87;4.87;1.77;3.77
97;2019-01-22;82.19;-0.7;988.2882;1010.1612;3.74;18.34512;92.36;5.85;1.96;0.12;2.28;4.28;2.91;4.91;1.24;3.24
842;2019-01-23;83.51;0.12;978.5481;1000.2496;4.26;22.80503;95.61;6.69;4.25;0.17;2.81;4.81;3.11;5.11;2.32;4.32
1053;2019-01-24;76.83;-1.8;987.8411;1009.8558;3.93;20.90979;95.33;6.11;2.01;0.02;2.22;4.22;2.6;4.6;1.59;3.59
1064;2019-01-25;81.97;0.67;994.5178;1016.5029;3.33;16.30244;91.76;5.12;0.55;0.01;3.84;5.84;4.47;6.47;2.78;4.78
580;2019-01-26;83.34;3.78;992.733;1014.2917;4.38;23.21179;94.75;6.83;0.72;0.02;6.69;8.69;7.43;9.43;5.46;7.46
343;2019-01-27;78.52;2.72;980.8819;1002.222;7.24;25.68157;91.94;11.77;3.38;0.22;6.36;8.36;6.66;8.66;5.85;7.85
933;2019-01-28;76.04;0.53;985.2384;1006.8484;5;29.59556;87.69;7.83;4.46;0.14;4.74;6.74;5.13;7.13;4.08;6.08
551;2019-01-29;79.84;0.13;983.5747;1005.0558;4.43;24.75873;93.53;7.02;3.01;0.21;3.64;5.64;4.17;6.17;2.77;4.77
985;2019-01-30;80.5;0.14;979.3952;1000.8337;4.85;27.93299;92.1;7.64;6.2;0.15;3.45;5.45;3.83;5.83;2.81;4.81
78;2019-01-31;87.75;1.83;973.2625;994.3546;3.87;18.39944;95.69;6.02;3.58;0.25;3.82;5.82;4.32;6.32;2.99;4.99
247;2019-02-01;89.73;4.57;967.8348;988.7005;3.74;20.6219;96.12;5.73;8.58;0.44;6.25;8.25;6.69;8.69;5.5;7.5
244;2019-02-02;85.63;2.15;979.3015;1000.7013;5.06;20.00888;94.45;8.02;7.16;0.22;4.5;6.5;4.76;6.76;4.06;6.06
556;2019-02-03;76.4;-0.52;998.036;1020.1571;5.12;29.09125;87.29;7.96;2.63;0.03;3.46;5.46;4.04;6.04;2.51;4.51
970;2019-02-04;77.94;-0.79;1004.1142;1026.3478;3.66;22.95772;87.35;5.63;1.63;0.12;3.14;5.14;3.88;5.88;1.9;3.9
304;2019-02-05;84.61;2.72;1004.7036;1026.6333;2.74;14.8149;90.4;4.36;2.52;0.07;5.4;7.4;6.2;8.2;4.07;6.07
210;2019-02-06;85;4.38;1002.0295;1023.7615;3.08;16.92966;90.09;4.67;1.07;0.08;7.06;9.06;8.03;10.03;5.43;7.43
4;2019-02-07;79.78;3.71;997.2955;1018.9039;4.39;23.14998;86.74;6.83;1.91;0.05;7.22;9.22;7.97;9.97;5.98;7.98
721;2019-02-08;79.66;4.13;994.9131;1016.5221;4.97;26.43605;93;7.66;0.91;0.05;7.66;9.66;8.57;10.57;6.14;8.14
902;2019-02-09;77.27;4.87;994.1033;1015.4622;4.93;25.83133;91.94;7.61;2.21;0.08;8.82;10.82;9.65;11.65;7.42;9.42
208;2019-02-10;79.08;4.78;988.8281;1010.1548;6.69;26.34446;94.13;10.81;4.72;0.22;8.34;10.34;8.68;10.68;7.76;9.76
381;2019-02-11;75.21;1.96;1002.9765;1024.8426;4.65;30.64573;84.96;7.4;2.85;0.03;6.5;8.5;7.2;9.2;5.34;7.34
1184;2019-02-12;76.35;0.69;1011.9824;1034.1007;2.48;23.40261;68.15;3.79;0.3;0;5.18;7.18;6.27;8.27;3.37;5.37
21;2019-02-13;74.25;0.09;1012.1439;1034.2267;2.62;20.26541;50.79;4.05;0.01;0;4.95;6.95;6.42;8.42;2.5;4.5
1144;2019-02-14;73;1.45;1011.0178;1032.8212;2.69;20.30852;23.71;4.08;0;0;6.53;8.53;8.36;10.36;3.47;5.47
376;2019-02-15;68.32;1.15;1007.6556;1029.2923;2.41;20.1828;18.84;3.65;0.01;0;7.66;9.66;9.55;11.55;4.49;6.49
75;2019-02-16;69.47;1.67;1005.7458;1027.3036;2.43;18.25606;47.21;3.76;0.02;0;7.98;9.98;9.89;11.89;4.8;6.8
562;2019-02-17;65.4;1.81;1001.4542;1022.876;3.52;22.85028;45.06;5.29;0.02;0;8.93;10.93;10.77;12.77;5.88;7.88
737;2019-02-18;73.74;3.38;999.2149;1020.6135;3.26;23.86602;69.01;4.85;0.25;0.02;8.22;10.22;9.59;11.59;5.93;7.93
124;2019-02-19;80.21;3.97;1001.2665;1022.3718;2.17;17.70168;81.77;3.38;0.33;0;7.46;9.46;8.53;10.53;5.68;7.68
2;2019-02-20;80.15;3.67;1003.1116;1024.0426;2.06;13.66955;72.41;3.17;0.03;0;7.3;9.3;8.93;10.93;4.57;6.57
370;2019-02-21;76;3.63;1006.9155;1028.508;2.11;13.64909;56.16;3.29;0.03;0;8.32;10.32;10.01;12.01;5.5;7.5
998;2019-02-22;69.55;3.65;1009.9033;1031.5087;2.81;16.44822;51.74;4.36;0.04;0;9.81;11.81;11.56;13.56;6.89;8.89
977;2019-02-23;67.77;3.52;1009.2787;1030.8021;3.2;17.58102;34.3;4.88;0.02;0;9.85;11.85;11.35;13.35;7.34;9.34
837;2019-02-24;64.69;1.5;1011.3024;1032.9974;2.51;20.19891;34.33;3.85;0.01;0;8.68;10.68;10.26;12.26;6.05;8.05
889;2019-02-25;63.91;2.11;1011.5211;1033.1908;2.31;20.73473;16.02;3.6;0;0;9.29;11.29;11.2;13.2;6.11;8.11
273;2019-02-26;64.64;3.37;1009.0598;1030.5064;2.14;19.38843;15.05;3.3;0;0;10.48;12.48;12.6;14.6;6.95;8.95
490;2019-02-27;64.23;3.48;1004.6869;1026.0093;2.07;17.68813;8.38;3.18;0.01;0;11.13;13.13;13.34;15.34;7.45;9.45
169;2019-02-28;74.14;5.6;1002.9048;1024.3383;4.7;19.77862;76.18;7.24;0.21;0.04;10.5;12.5;11.78;13.78;8.37;10.37
51;2019-03-01;74.96;5.54;1000.2842;1021.7181;4.53;23.15288;93.43;7.06;1.33;0.04;10.13;12.13;10.64;12.64;9.27;11.27
